id,text_static,prob_hateful_static,predicted_label_static,confidence_static,dominant_modality_static,alpha_mean_static,text_dynamic,prob_hateful_dynamic,predicted_label_dynamic,confidence_dynamic,dominant_modality_dynamic,alpha_mean_dynamic,label_changed,prob_delta,conf_delta
62398,this is me tryna look cool  after learning how to shoot from the movies,0.0217,0,0.9783,image,0.5041,this is me tryna look cool  after learning how to shoot from the movies,0.1349,0,0.8651,image,0.6972,False,0.1132,-0.11319999999999997
62418,this happens to 1/3 of women 2/3 aren't doing their job,0.0284,0,0.9716,image,0.5041,this happens to 1/3 of women 2/3 aren't doing their job,0.4817,0,0.5183,image,0.9121,False,0.45330000000000004,-0.45330000000000004
62490,1939-1945 bake off winner,0.0116,0,0.9884,image,0.5041,1939-1945 bake off winner,0.0371,0,0.9629,image,0.7642,False,0.025500000000000002,-0.025499999999999967
62501,"say no. it's not only the proper christian stance, but the christian's duty ""god resisteth the proud..."" 1 peter 5:5",0.0024,0,0.9976,image,0.5041,"say no. it's not only the proper christian stance, but the christian's duty ""god resisteth the proud..."" 1 peter 5:5",0.0029,0,0.9971,image,0.9492,False,0.0005,-0.000500000000000056
62509,hot sports car for sale includes partially rebuilt tranny,0.0495,0,0.9505,image,0.5041,hot sports car for sale includes partially rebuilt tranny,0.5695,1,0.5695,image,0.9441,True,0.52,-0.381
62719,is it a boy or a girl? we're waiting to find out,0.0024,0,0.9976,image,0.5041,is it a boy or a girl? we're waiting to find out,0.0048,0,0.9952,image,0.9009,False,0.0024,-0.0024000000000000687
62790,that look when you high as fuck on dem chromosomes,0.0279,0,0.9721,image,0.5041,that look when you high as fuck on dem chromosomes,0.4409,0,0.5591,image,0.9107,False,0.41300000000000003,-0.4129999999999999
63097,like and share if you want loretta lynch investigated,0.0008,0,0.9992,image,0.5041,like and share if you want loretta lynch investigated,0.0012,0,0.9988,image,0.9487,False,0.00039999999999999986,-0.00039999999999995595
63490,"mommy, why am i getting christmas presents in august? because it's cheaper than chemotherapy",0.9656,1,0.9656,image,0.5041,"mommy, why am i getting christmas presents in august? because it's cheaper than chemotherapy",0.991,1,0.991,text,0.3765,False,0.025399999999999978,0.025399999999999978
63491,when you've just realised your son has taken the wrong backpack to school,0.0155,0,0.9845,image,0.5041,when you've just realised your son has taken the wrong backpack to school,0.0458,0,0.9542,image,0.8226,False,0.0303,-0.030299999999999994
63502,"in school trip to the zoo, i saw a monkey and had vegetable soup for lunch",0.0183,0,0.9817,image,0.5041,"in school trip to the zoo, i saw a monkey and had vegetable soup for lunch",0.0572,0,0.9428,image,0.724,False,0.038900000000000004,-0.038900000000000046
63547,i'm down.. ...with that,0.9316,1,0.9316,image,0.5041,i'm down.. ...with that,0.9771,1,0.9771,image,0.5274,False,0.045499999999999985,0.045499999999999985
63719,hey grandma what are you doing ? im sewing a scarf for your trans brother ajay,0.9921,1,0.9921,image,0.5041,hey grandma what are you doing ? im sewing a scarf for your trans brother ajay,0.9926,1,0.9926,image,0.8002,False,0.000500000000000056,0.000500000000000056
63795,when you wanna delete google chrome but you accidentally delete your chromosome,0.0999,0,0.9001,image,0.5041,when you wanna delete google chrome but you accidentally delete your chromosome,0.0533,0,0.9467,image,0.8445,False,-0.0466,0.046599999999999975
63908,i'm sick of making excuses for him. i need to leave,0.0034,0,0.9966,image,0.5041,i'm sick of making excuses for him. i need to leave,0.0045,0,0.9955,image,0.9324,False,0.0010999999999999998,-0.0010999999999999899
63915,i did nazi that bird fly by did you?,0.5652,1,0.5652,image,0.5041,i did nazi that bird fly by did you?,0.1792,0,0.8208,image,0.7811,True,-0.386,0.25559999999999994
64038,riding a horse backwards,0.002,0,0.998,image,0.5041,riding a horse backwards,0.0034,0,0.9966,image,0.9638,False,0.0013999999999999998,-0.0013999999999999568
64278,they were uneducated false they all had their masters,0.0217,0,0.9783,image,0.5041,they were uneducated false they all had their masters,0.0561,0,0.9439,image,0.8587,False,0.0344,-0.034399999999999986
64279,jew mad? get fuhrererious !,0.9949,1,0.9949,image,0.5041,jew mad? get fuhrererious !,0.9932,1,0.9932,image,0.5706,False,-0.0017000000000000348,-0.0017000000000000348
64297,when the whole squad roasts the jewish kid,0.9831,1,0.9831,image,0.5041,when the whole squad roasts the jewish kid,0.9482,1,0.9482,image,0.7259,False,-0.03489999999999993,-0.03489999999999993
64391,a brief history of everything,0.0076,0,0.9924,image,0.5041,a brief history of everything,0.0264,0,0.9736,image,0.6885,False,0.0188,-0.018799999999999928
64571,wait a sec are u trying to gas me again,0.0109,0,0.9891,image,0.5041,wait a sec are u trying to gas me again,0.034,0,0.966,image,0.9145,False,0.023100000000000002,-0.02310000000000001
64730,look dude a second hand store !!,0.953,1,0.953,image,0.5041,look dude a second hand store !!,0.9295,1,0.9295,text,0.4659,False,-0.023499999999999965,-0.023499999999999965
64735,this movie sucks i am thinking of another shooting,0.0051,0,0.9949,image,0.5041,this movie sucks i am thinking of another shooting,0.0123,0,0.9877,image,0.9514,False,0.0072,-0.007199999999999984
64803,when she asked for equal rights so i gave her equal left,0.5498,1,0.5498,image,0.5041,when she asked for equal rights so i gave her equal left,0.3214,0,0.6786,image,0.5883,True,-0.22839999999999994,0.12880000000000003
64813,be careful who you call ugly in high school,0.9492,1,0.9492,image,0.5041,be careful who you call ugly in high school,0.9822,1,0.9822,text,0.3989,False,0.03299999999999992,0.03299999999999992
64907,"knock knock who's there? america, mother fucker!",0.3242,0,0.6758,image,0.5041,"knock knock who's there? america, mother fucker!",0.3725,0,0.6275,image,0.9412,False,0.04830000000000001,-0.04830000000000001
65071,"we are never going to have healthy life until we take our health seriously, have enough sleep, and pay attention to exercise",0.0104,0,0.9896,image,0.5041,"we are never going to have healthy life until we take our health seriously, have enough sleep, and pay attention to exercise",0.0103,0,0.9897,image,0.9328,False,-9.99999999999994e-05,9.999999999998899e-05
65078,didn't get bought today success!,0.0052,0,0.9948,image,0.5041,didn't get bought today success!,0.0152,0,0.9848,image,0.9153,False,0.01,-0.010000000000000009
65148,girl goes out with him blind date,0.0053,0,0.9947,image,0.5041,girl goes out with him blind date,0.006,0,0.994,image,0.8088,False,0.0007000000000000001,-0.0007000000000000339
65234,my neighbour ordered a blow-up doll from a muslim sex shop,0.7546,1,0.7546,image,0.5041,my neighbour ordered a blow-up doll from a muslim sex shop,0.9647,1,0.9647,image,0.7244,False,0.21009999999999995,0.21009999999999995
65297,when your little bomber brings home his first girlfriend,0.009,0,0.991,image,0.5041,when your little bomber brings home his first girlfriend,0.0371,0,0.9629,image,0.9404,False,0.0281,-0.028100000000000014
65473,ladies and gents i present you with miss islam 2015 contenders,0.9634,1,0.9634,image,0.5041,ladies and gents i present you with miss islam 2015 contenders,0.2351,0,0.7649,image,0.8708,True,-0.7283000000000001,-0.1985
65734,"aye, tone! why would dey delouse 'em if dey was just gonna whack 'em?!",0.7339,1,0.7339,image,0.5041,"aye, tone! why would dey delouse 'em if dey was just gonna whack 'em?!",0.9635,1,0.9635,image,0.9324,False,0.22960000000000003,0.22960000000000003
65740,how to pick up a girl from auschwitz:,0.958,1,0.958,image,0.5041,how to pick up a girl from auschwitz:,0.9456,1,0.9456,image,0.834,False,-0.012399999999999967,-0.012399999999999967
65917,this is what science does for humanity this is what islam does for humanity,0.9924,1,0.9924,image,0.5041,this is what science does for humanity this is what islam does for humanity,0.9769,1,0.9769,image,0.8086,False,-0.015499999999999958,-0.015499999999999958
65948,me watching the pride parade,0.0305,0,0.9695,image,0.5041,me watching the pride parade,0.0946,0,0.9054,image,0.8581,False,0.0641,-0.06410000000000005
67034,hitler led the first public anti-smoking campaign in modern history i did nazi that coming,0.012,0,0.988,image,0.5041,hitler led the first public anti-smoking campaign in modern history i did nazi that coming,0.0117,0,0.9883,image,0.8376,False,-0.0002999999999999999,0.00029999999999996696
67149,when mum tells you to rinse the vegetables,0.3016,0,0.6984,image,0.5041,when mum tells you to rinse the vegetables,0.0354,0,0.9646,image,0.7935,False,-0.2662,0.2662
67350,turn your dishwasher into a snow remover,0.0115,0,0.9885,image,0.5041,turn your dishwasher into a snow remover,0.0563,0,0.9437,image,0.8998,False,0.044800000000000006,-0.04480000000000006
67593,4 ways to boil vegetables,0.0789,0,0.9211,image,0.5041,4 ways to boil vegetables,0.2877,0,0.7123,image,0.6129,False,0.2088,-0.20879999999999999
67841,a beautiful day for picnic in white mountains,0.3123,0,0.6877,image,0.5041,a beautiful day for picnic in white mountains,0.0907,0,0.9093,image,0.7381,False,-0.22160000000000002,0.22160000000000002
67924,"""leave that one alone bill he's my weed man""",0.2177,0,0.7823,image,0.5041,"""leave that one alone bill he's my weed man""",0.2187,0,0.7813,image,0.7524,False,0.0010000000000000009,-0.0010000000000000009
67935,christina ford brett kavanaugh 17 15 i'll take shit that never happened for 1000,0.9802,1,0.9802,image,0.5041,christina ford brett kavanaugh 17 15 i'll take shit that never happened for 1000,0.5909,1,0.5909,image,0.8493,False,-0.3893,-0.3893
67951,"roseanne barr? more like roseanne barred, amiright?",0.9865,1,0.9865,image,0.5041,"roseanne barr? more like roseanne barred, amiright?",0.9868,1,0.9868,image,0.8173,False,0.00029999999999996696,0.00029999999999996696
68034,when you go to africa and a kid is roasting you are you eatin though?,0.0116,0,0.9884,image,0.5041,when you go to africa and a kid is roasting you are you eatin though?,0.0062,0,0.9938,image,0.8927,False,-0.005399999999999999,0.005400000000000071
68039,when black people think it's funny to steal a white man's bike,0.9928,1,0.9928,image,0.5041,when black people think it's funny to steal a white man's bike,0.9915,1,0.9915,image,0.5011,False,-0.0012999999999999678,-0.0012999999999999678
68172,he went to jail for your sins,0.0213,0,0.9787,image,0.5041,he went to jail for your sins,0.007,0,0.993,image,0.839,False,-0.0143,0.01429999999999998
68190,is it a boy or a girl? it's a bomb,0.0233,0,0.9767,image,0.5041,is it a boy or a girl? it's a bomb,0.0251,0,0.9749,image,0.8635,False,0.0017999999999999995,-0.0018000000000000238
68230,so you say 12 russians can influence an election but 25 million illegal aliens in the usa cant ?,0.0134,0,0.9866,image,0.5041,so you say 12 russians can influence an election but 25 million illegal aliens in the usa cant ?,0.0289,0,0.9711,image,0.9404,False,0.015499999999999998,-0.01550000000000007
68321,"i don't know how it happened, one moment i was on my bike next thing i knew, i woke up in a hospital",0.0623,0,0.9377,image,0.5041,"i don't know how it happened, one moment i was on my bike next thing i knew, i woke up in a hospital",0.0263,0,0.9737,image,0.9384,False,-0.036000000000000004,0.03600000000000003
68394,"a site of a tragedy, now a memorial",0.001,0,0.999,image,0.5041,"a site of a tragedy, now a memorial",0.0016,0,0.9984,image,0.9355,False,0.0006000000000000001,-0.0006000000000000449
68594,when you make history by locking up you diary,0.0258,0,0.9742,image,0.5041,when you make history by locking up you diary,0.498,0,0.502,image,0.64,False,0.4722,-0.47219999999999995
68720,why does helen keller only masturbate with one hand? so she can moan with the other!,0.8809,1,0.8809,image,0.5041,why does helen keller only masturbate with one hand? so she can moan with the other!,0.9153,1,0.9153,image,0.8277,False,0.034399999999999986,0.034399999999999986
68749,"""my name is osama bin laden and this is jackass""",0.9819,1,0.9819,image,0.5041,"""my name is osama bin laden and this is jackass""",0.9151,1,0.9151,image,0.581,False,-0.06679999999999997,-0.06679999999999997
68921,when you see the gas bill,0.0167,0,0.9833,image,0.5041,when you see the gas bill,0.0254,0,0.9746,image,0.9345,False,0.0087,-0.00869999999999993
69123,heeeadddd shoulders wheel and frame wheel and frame,0.0487,0,0.9513,image,0.5041,heeeadddd shoulders wheel and frame wheel and frame,0.878,1,0.878,image,0.9117,True,0.8293,-0.07330000000000003
69304,"sharia law, it's not just for lunatics anymore... unless we say hell no! memegenerator.net",0.1599,0,0.8401,image,0.5041,"sharia law, it's not just for lunatics anymore... unless we say hell no! memegenerator.net",0.0697,0,0.9303,image,0.8079,False,-0.09019999999999999,0.09020000000000006
69308,texting and flying n what's the worst that could happen?,0.1262,0,0.8738,image,0.5041,texting and flying n what's the worst that could happen?,0.0276,0,0.9724,image,0.9431,False,-0.09860000000000001,0.09860000000000002
69324,aim. wait. fire,0.0124,0,0.9876,image,0.5041,aim. wait. fire,0.0199,0,0.9801,image,0.9518,False,0.0075000000000000015,-0.007500000000000062
69370,what did you have for dinner? we just had sausages it was the wurst,0.9845,1,0.9845,image,0.5041,what did you have for dinner? we just had sausages it was the wurst,0.7306,1,0.7306,image,0.8131,False,-0.2539,-0.2539
69403,every white man dream,0.0241,0,0.9759,image,0.5041,every white man dream,0.3433,0,0.6567,image,0.8597,False,0.3192,-0.31920000000000004
69421,when they laugh about your 9cm in the change room but they haven't seen your 9 mm yet,0.6986,1,0.6986,image,0.5041,when they laugh about your 9cm in the change room but they haven't seen your 9 mm yet,0.7981,1,0.7981,image,0.5863,False,0.09950000000000003,0.09950000000000003
